Q8C0T9	Q5AGZ9	94	9.773E-03	0.998	5.197E-01	0.092	3.522E-01
Q8C0T9	P18296	87	7.511E-04	0.994	2.857E-01	0.117	3.231E-01
Q8C0T9	Q03018	66	1.016E-02	0.887	2.874E-01	0.110	3.201E-01
Q8C0T9	Q5IBC5	63	1.236E-03	0.837	1.751E-01	0.088	3.077E-01
Q8C0T9	Q9HT84	54	8.631E-01	0.601	6.737E-01	0.149	4.093E-01
Q8C0T9	O52951	52	4.677E-01	0.537	5.374E-01	0.119	3.542E-01
Q8C0T9	P75438	48	1.373E-01	0.411	3.199E-01	0.097	3.154E-01
Q8C0T9	G5ED39	48	8.346E-02	0.411	2.986E-01	0.107	2.923E-01
Q8C0T9	P28631	41	5.049E-01	0.233	3.832E-01	0.094	3.258E-01
Q8C0T9	P97443	39	1.086E+00	0.196	4.214E-01	0.126	3.851E-01
Q8C0T9	Q9WTR2	39	8.968E-01	0.196	4.689E-01	0.127	3.156E-01
Q8C0T9	P37297	31	4.882E-02	0.098	1.182E-01	0.093	2.663E-01
Q8C0T9	O96720	30	2.427E+00	0.090	4.964E-01	0.095	3.098E-01
Q8C0T9	Q21Z99	25	8.968E-01	0.057	2.244E-01	0.068	2.752E-01
Q8C0T9	P54493	23	5.885E-01	0.045	1.554E-01	0.102	2.720E-01
Q8C0T9	Q9NX78	20	1.086E+00	0.029	1.770E-01	0.075	2.488E-01
Q8C0T9	B3ETH8	18	7.655E+00	0.020	5.151E-01	0.074	2.953E-01
Q8C0T9	O34779	16	3.843E+00	0.014	2.946E-01	0.092	2.096E-01
Q8C0T9	Q9KG76	16	5.636E+00	0.014	3.149E-01	0.100	2.892E-01
Q8C0T9	B4XVN1	14	2.940E+00	0.010	1.879E-01	0.090	2.227E-01
Q8C0T9	P44888	14	2.248E+00	0.010	1.224E-01	0.114	2.597E-01
Q8C0T9	P53349	13	5.856E+00	0.009	2.100E-01	0.082	2.863E-01
Q8C0T9	Q54VQ7	12	3.297E+00	0.008	1.275E-01	0.079	2.465E-01
Q8C0T9	O32865	11	6.569E+00	0.007	1.791E-01	0.108	2.995E-01
Q8C0T9	Q9KFH7	9	5.425E+00	0.000	1.379E-01	0.105	2.165E-01
Q8C0T9	O52195	9	6.085E+00	0.000	1.380E-01	0.107	2.287E-01
Q8C0T9	Q59119	9	7.368E+00	0.000	1.914E-01	0.086	2.262E-01
Q8C0T9	P70954	7	9.268E+00	0.000	1.327E-01	0.106	2.594E-01
Q8C0T9	Q0VMA8	7	7.091E+00	0.000	1.053E-01	0.094	2.180E-01
Q5W6G0	Q8WPJ2	279	1.402E-11	1.000	6.041E-01	0.129	4.627E-01
Q5W6G0	B3PF24	226	1.460E-10	1.000	5.127E-01	0.141	4.224E-01
Q5W6G0	P19487	219	8.241E-09	1.000	6.078E-01	0.137	4.670E-01
Q5W6G0	B4XVN1	192	2.624E-09	1.000	5.264E-01	0.129	3.753E-01
Q5W6G0	O80596	162	9.976E-07	1.000	6.390E-01	0.114	3.933E-01
Q5W6G0	Q3U4H6	140	3.897E-06	1.000	5.667E-01	0.103	3.923E-01
Q5W6G0	P49424	129	2.260E-06	1.000	4.912E-01	0.099	3.592E-01
Q5W6G0	A7FH78	129	5.049E-05	1.000	6.735E-01	0.123	3.927E-01
Q5W6G0	P29126	122	8.826E-06	1.000	4.968E-01	0.085	3.749E-01
Q5W6G0	P36913	103	2.772E-05	1.000	4.733E-01	0.108	3.269E-01
Q5W6G0	P49610	94	1.025E-04	0.998	4.266E-01	0.101	3.660E-01
Q5W6G0	B2UPR7	92	8.708E-05	0.997	4.385E-01	0.111	3.367E-01
Q5W6G0	E0XKJ9	85	9.196E-05	0.992	4.077E-01	0.101	3.070E-01
Q5W6G0	B4U701	83	1.191E-03	0.990	5.721E-01	0.090	3.234E-01
Q5W6G0	Q44233	83	5.555E-04	0.990	4.950E-01	0.118	3.279E-01
Q5W6G0	P41131	82	3.221E-04	0.988	4.309E-01	0.070	3.314E-01
Q5W6G0	Q5BA89	82	8.135E-04	0.988	5.308E-01	0.110	3.197E-01
Q5W6G0	P0C7A1	77	7.002E-05	0.975	3.383E-01	0.107	2.923E-01
Q5W6G0	Q92451	76	6.195E-04	0.971	4.457E-01	0.125	3.115E-01
Q5W6G0	D7CFN7	75	4.173E-03	0.967	5.748E-01	0.125	3.399E-01
Q5W6G0	P49425	73	1.482E-03	0.956	4.885E-01	0.085	3.083E-01
Q5W6G0	G4FEF4	72	2.850E-03	0.949	5.034E-01	0.080	3.306E-01
Q5W6G0	P00691	65	1.191E-03	0.872	3.605E-01	0.102	3.210E-01
Q5W6G0	Q9HLV9	61	7.601E-03	0.795	4.912E-01	0.071	2.996E-01
Q5W6G0	A0A191T6Q6	60	3.544E-03	0.772	3.905E-01	0.095	3.084E-01
Q5W6G0	O42918	29	3.093E-01	0.082	3.935E-01	0.081	2.573E-01
Q5W6G0	Q9K838	24	1.366E-01	0.051	2.174E-01	0.077	2.399E-01
Q5W6G0	Q10423	23	1.523E-01	0.045	2.202E-01	0.068	2.311E-01
Q5W6G0	P76261	23	4.784E-01	0.045	3.429E-01	0.096	2.328E-01
Q5W6G0	Q8EJM6	23	6.634E-01	0.045	3.441E-01	0.063	2.595E-01
Q5W6G0	A5WDG8	22	1.770E+00	0.040	5.128E-01	0.130	2.692E-01
Q5W6G0	Q0WL81	20	1.608E-01	0.029	1.566E-01	0.106	2.374E-01
Q5W6G0	F9VN79	19	1.973E+00	0.024	4.247E-01	0.102	2.788E-01
Q5W6G0	P27061	19	6.282E-01	0.024	2.629E-01	0.102	2.329E-01
Q5W6G0	Q54X15	18	7.813E-01	0.020	2.313E-01	0.111	2.745E-01
Q5W6G0	P26876	16	9.716E-01	0.014	2.434E-01	0.100	2.171E-01
Q5W6G0	Q8S1D9	12	4.008E+00	0.008	3.721E-01	0.105	2.018E-01
Q5W6G0	Q21Z99	12	3.052E+00	0.008	2.126E-01	0.097	2.796E-01
Q5W6G0	A0ALG5	11	2.084E+00	0.007	2.239E-01	0.114	1.825E-01
Q5W6G0	P0DX85	11	2.454E+00	0.007	1.943E-01	0.101	2.169E-01
Q5W6G0	B3ETH8	10	2.201E+00	0.000	1.947E-01	0.098	1.805E-01
Q5W6G0	A2STA4	10	3.052E+00	0.000	2.210E-01	0.088	2.156E-01
Q5W6G0	Q126M1	10	1.770E+00	0.000	1.177E-01	0.076	2.622E-01
Q5W6G0	P49158	9	5.869E+00	0.000	2.238E-01	0.094	2.668E-01
Q5W6G0	Q48H61	8	3.403E+00	0.000	1.828E-01	0.140	1.788E-01
Q5W6G0	Q86DA5	7	6.910E+00	0.000	1.717E-01	0.081	2.738E-01
Q58819	Q9P6Y2	349	1.409E-11	1.000	8.499E-01	0.238	6.825E-01
Q58819	Q8BMZ5	304	3.253E-10	1.000	8.214E-01	0.132	6.748E-01
Q58819	P39707	256	1.700E-08	1.000	8.466E-01	0.196	6.512E-01
Q58819	Q8TFH7	254	3.055E-10	1.000	7.186E-01	0.222	5.342E-01
Q58819	Q97TX9	62	1.027E-02	0.817	5.061E-01	0.111	4.289E-01
Q58819	Q98RC3	42	9.247E-02	0.254	4.834E-01	0.094	3.771E-01
Q58819	Q9YCL9	38	3.839E-02	0.179	3.251E-01	0.148	3.523E-01
Q58819	P10297	28	1.005E+00	0.076	5.303E-01	0.086	4.046E-01
Q58819	Q57822	26	4.732E-01	0.063	3.922E-01	0.127	3.406E-01
Q58819	Q44233	25	1.292E+00	0.057	5.506E-01	0.101	3.611E-01
Q58819	P47330	23	2.274E+00	0.045	5.664E-01	0.169	4.253E-01
Q58819	Q57877	20	1.005E+00	0.029	3.306E-01	0.083	3.582E-01
Q58819	B0RTZ8	20	6.083E-01	0.029	3.068E-01	0.158	2.993E-01
Q58819	P23179	20	1.465E+00	0.029	4.003E-01	0.082	3.343E-01
Q58819	Q9K838	20	2.421E+00	0.029	5.469E-01	0.100	3.563E-01
Q58819	C4L0S9	19	1.292E+00	0.024	3.199E-01	0.064	3.502E-01
Q58819	P33562	18	8.326E-01	0.020	2.880E-01	0.113	2.904E-01
Q58819	Q3U4H6	18	3.314E+00	0.020	6.345E-01	0.166	3.222E-01
Q58819	P25892	17	3.529E+00	0.016	4.807E-01	0.083	3.925E-01
Q58819	Q11HB8	17	6.897E-01	0.016	2.513E-01	0.122	2.860E-01
Q58819	O42918	16	6.611E+00	0.014	7.779E-01	0.157	3.703E-01
Q58819	Q06508	15	4.260E+00	0.011	4.251E-01	0.103	3.736E-01
Q58819	Q8ECH7	14	2.274E+00	0.010	2.956E-01	0.081	3.269E-01
Q58819	Q2EEX9	14	5.143E+00	0.010	5.443E-01	0.200	3.174E-01
Q58819	P0A1F0	13	6.611E+00	0.009	4.569E-01	0.134	4.129E-01
Q58819	G4FEF4	13	7.980E+00	0.009	7.063E-01	0.130	3.528E-01
Q58819	Q5SHZ3	11	3.529E+00	0.007	3.163E-01	0.132	2.688E-01
Q58819	Q31HD6	11	3.314E+00	0.007	3.370E-01	0.078	2.378E-01
Q58819	P19593	11	7.039E+00	0.007	4.429E-01	0.125	3.083E-01
Q58819	Q9WTR2	11	8.496E+00	0.007	4.960E-01	0.200	3.800E-01
Q58819	O80612	10	3.529E+00	0.000	2.174E-01	0.141	2.798E-01
Q58819	A1ASL7	9	2.006E+00	0.000	1.659E-01	0.109	2.336E-01
Q58819	Q58844	9	6.209E+00	0.000	3.262E-01	0.156	2.988E-01
Q58819	P0ABE9	8	3.314E+00	0.000	2.403E-01	0.216	1.904E-01
Q58819	Q9HN88	8	9.046E+00	0.000	3.611E-01	0.148	2.901E-01
Q58819	Q04804	8	4.830E+00	0.000	2.507E-01	0.089	2.204E-01
Q58819	Q5E2G4	7	4.001E+00	0.000	1.586E-01	0.119	2.386E-01
Q58819	O22018	7	9.046E+00	0.000	2.494E-01	0.096	2.945E-01
Q58819	Q9HLV9	5	9.631E+00	0.000	1.914E-01	0.092	2.699E-01
Q58819	Q8K0L2	5	7.495E+00	0.000	2.082E-01	0.129	1.822E-01
Q9ZVX1	F4HPP7	1017	2.616E-28	1.000	8.723E-01	0.429	7.431E-01
Q9ZVX1	Q54XS6	214	4.852E-07	1.000	7.584E-01	0.207	5.078E-01
Q9ZVX1	Q93571	89	1.685E-03	0.996	4.496E-01	0.102	4.846E-01
Q9ZVX1	A3DNB5	21	4.253E+00	0.034	6.621E-01	0.135	3.384E-01
Q9ZVX1	P62576	17	2.151E-01	0.016	8.845E-02	0.100	3.251E-01
Q9ZVX1	Q8MLZ3	12	2.244E+00	0.008	1.303E-01	0.078	3.933E-01
Q9ZVX1	P80734	11	6.175E+00	0.007	3.801E-01	0.169	2.472E-01
Q9ZVX1	H2L045	11	5.614E-01	0.007	5.354E-02	0.119	3.803E-01
Q9ZVX1	P41773	10	2.496E+00	0.000	2.062E-01	0.124	1.840E-01
Q9ZVX1	O60674	8	4.486E+00	0.000	2.286E-01	0.121	1.773E-01
Q9ZVX1	P37297	8	8.058E+00	0.000	3.013E-01	0.121	2.252E-01
Q9ZVX1	F1QG30	7	7.244E+00	0.000	1.367E-01	0.095	3.240E-01
Q9ZVX1	P43254	7	2.496E+00	0.000	1.012E-01	0.082	1.809E-01
Q9ZVX1	B1VKF0	7	7.640E+00	0.000	2.269E-01	0.160	2.421E-01
Q9ZVX1	Q3U487	7	8.058E+00	0.000	2.780E-01	0.138	2.019E-01
