Q9K801	P0DW59	22	6.742E-02	0.040	1.845E-01	0.083	2.271E-01
Q9K801	G4MZV6	18	2.201E+00	0.020	3.392E-01	0.055	3.208E-01
Q9K801	Q15R61	18	7.638E-01	0.020	2.744E-01	0.121	2.436E-01
Q9K801	Q8RHY7	15	1.423E+00	0.011	3.012E-01	0.137	1.963E-01
Q9K801	Q82DR2	15	1.257E+00	0.011	2.244E-01	0.127	2.459E-01
Q9K801	O22975	15	6.744E-01	0.011	1.871E-01	0.126	2.218E-01
Q9K801	B5FAX9	15	1.181E+00	0.011	2.516E-01	0.088	2.356E-01
Q9K801	Q9LPL5	15	4.362E-01	0.011	1.663E-01	0.096	2.214E-01
Q9K801	P80900	14	1.257E+00	0.010	1.922E-01	0.087	2.506E-01
Q9K801	Q9Y7S6	14	2.823E+00	0.010	3.554E-01	0.165	2.368E-01
Q9K801	Q9PM37	14	1.423E+00	0.010	2.047E-01	0.086	2.740E-01
Q9K801	P59574	13	1.423E+00	0.009	1.910E-01	0.116	2.532E-01
Q9K801	P37940	13	1.110E+00	0.009	1.810E-01	0.126	2.377E-01
Q9K801	A7M907	10	7.180E+00	0.000	3.098E-01	0.089	2.645E-01
Q9K801	Q8DF91	9	3.853E+00	0.000	1.695E-01	0.083	2.279E-01
Q9K801	Q6LTX5	9	7.180E+00	0.000	2.879E-01	0.104	2.547E-01
Q9K801	Q9RRX9	8	8.653E+00	0.000	3.079E-01	0.065	2.218E-01
Q9K801	Q5SLR4	8	4.644E+00	0.000	1.636E-01	0.109	2.228E-01
C5PCN6	A8Z5Y2	71	9.911E-04	0.941	4.298E-01	0.081	2.941E-01
C5PCN6	P50382	52	1.357E-02	0.537	4.297E-01	0.102	2.788E-01
C5PCN6	Q1LTT4	31	5.160E-02	0.098	2.630E-01	0.084	2.308E-01
C5PCN6	Q8A6L0	30	5.977E-01	0.090	4.634E-01	0.099	2.816E-01
C5PCN6	Q9X0Y2	29	5.160E-02	0.082	2.355E-01	0.089	2.281E-01
C5PCN6	Q82DR2	25	9.005E-02	0.057	2.083E-01	0.097	2.185E-01
C5PCN6	B2AE04	24	2.453E-01	0.051	2.631E-01	0.115	2.197E-01
C5PCN6	Q9RER4	23	1.043E+00	0.045	4.035E-01	0.107	2.492E-01
C5PCN6	Q46829	23	4.784E-01	0.045	3.184E-01	0.087	2.151E-01
C5PCN6	P39812	23	3.065E-01	0.045	2.946E-01	0.105	2.027E-01
C5PCN6	O58489	22	1.258E-01	0.040	1.973E-01	0.082	2.011E-01
C5PCN6	A1SSJ9	21	1.406E-01	0.034	1.934E-01	0.082	2.015E-01
C5PCN6	H3ZPL1	21	3.425E-01	0.034	2.668E-01	0.097	1.938E-01
C5PCN6	D7CFN7	21	9.865E-01	0.034	3.690E-01	0.144	2.172E-01
C5PCN6	P94552	19	9.865E-01	0.024	2.959E-01	0.089	2.171E-01
C5PCN6	Q9Z3R8	19	1.540E+00	0.024	3.495E-01	0.085	2.416E-01
C5PCN6	Q69PA8	18	5.347E-01	0.020	2.068E-01	0.114	2.079E-01
C5PCN6	Q20086	16	3.622E-01	0.014	1.395E-01	0.083	2.095E-01
C5PCN6	Q8CHK7	15	1.820E+00	0.011	2.523E-01	0.118	2.318E-01
C5PCN6	Q12KR9	14	8.825E-01	0.010	1.725E-01	0.100	2.015E-01
C5PCN6	P13504	13	2.034E+00	0.009	1.587E-01	0.101	2.739E-01
C5PCN6	Q7U5G1	13	1.721E+00	0.009	1.657E-01	0.096	2.426E-01
C5PCN6	Q94VK0	12	3.357E+00	0.008	2.410E-01	0.113	2.294E-01
C5PCN6	P13080	12	2.687E+00	0.008	2.680E-01	0.102	1.776E-01
C5PCN6	P80900	11	2.687E+00	0.007	1.703E-01	0.091	2.183E-01
C5PCN6	P40997	11	2.274E+00	0.007	1.459E-01	0.133	2.350E-01
C5PCN6	Q0AVM2	10	6.548E+00	0.000	2.668E-01	0.099	2.317E-01
C5PCN6	P80521	10	3.175E+00	0.000	1.830E-01	0.109	2.099E-01
C5PCN6	C5XX79	10	8.180E+00	0.000	3.396E-01	0.122	2.441E-01
C5PCN6	Q70GH4	9	3.753E+00	0.000	1.990E-01	0.076	1.742E-01
C5PCN6	Q8DF91	8	4.689E+00	0.000	1.696E-01	0.087	1.852E-01
C5PCN6	P32791	8	6.548E+00	0.000	2.339E-01	0.095	1.887E-01
C5PCN6	Q6LTX5	7	7.737E+00	0.000	1.864E-01	0.098	1.818E-01
C5PCN6	Q89AP7	6	6.548E+00	0.000	1.182E-01	0.100	2.136E-01
C5PCN6	Q9UT61	5	9.666E+00	0.000	1.466E-01	0.086	1.976E-01
P57312	E9Q3L2	25	4.896E-01	0.057	1.766E-01	0.105	2.665E-01
P57312	P92939	18	2.361E+00	0.020	2.084E-01	0.106	2.583E-01
P57312	P49191	17	2.168E+00	0.016	1.840E-01	0.125	2.512E-01
P57312	E9Q876	17	1.098E+00	0.016	1.473E-01	0.108	2.328E-01
P57312	Q0RH96	16	3.179E+00	0.014	2.002E-01	0.116	2.591E-01
P57312	P46322	16	3.317E+00	0.014	1.987E-01	0.126	2.609E-01
P57312	A4XT57	16	1.417E+00	0.014	1.480E-01	0.098	2.258E-01
P57312	O45145	14	3.768E+00	0.010	1.881E-01	0.108	2.455E-01
P57312	Q5A446	14	4.467E+00	0.010	1.918E-01	0.102	2.615E-01
P57312	Q4WND5	14	4.281E+00	0.010	1.983E-01	0.104	2.487E-01
P57312	Q9VIP7	13	4.281E+00	0.009	1.858E-01	0.113	2.465E-01
P57312	Q9W3U1	12	3.317E+00	0.008	1.685E-01	0.112	1.989E-01
P57312	F1SVE4	11	5.524E+00	0.007	1.754E-01	0.108	2.103E-01
P57312	O94727	10	8.817E+00	0.000	1.910E-01	0.120	2.482E-01
P57312	Q8IZY2	10	7.762E+00	0.000	1.875E-01	0.111	2.421E-01
P57312	P0ABK2	9	9.200E+00	0.000	1.659E-01	0.080	2.420E-01
Q20EX8	B3QZE2	348	5.393E-14	1.000	6.683E-01	0.130	4.993E-01
Q20EX8	P36437	300	1.076E-12	1.000	5.938E-01	0.134	4.976E-01
Q20EX8	P80900	46	5.393E-02	0.353	4.410E-01	0.111	3.228E-01
Q20EX8	B5FAX9	41	2.147E-01	0.233	4.656E-01	0.112	3.768E-01
Q20EX8	Q7UTS2	35	1.279E-02	0.138	2.123E-01	0.126	2.643E-01
Q20EX8	Q9RXR4	33	5.091E-03	0.116	1.515E-01	0.133	2.671E-01
Q20EX8	Q9PHY2	32	2.703E-01	0.106	4.005E-01	0.146	2.897E-01
Q20EX8	P75691	32	1.140E-01	0.106	3.361E-01	0.114	2.565E-01
Q20EX8	A0A1S3YCW2	30	7.191E-03	0.090	1.304E-01	0.102	2.834E-01
Q20EX8	O60658	30	5.091E-01	0.090	3.009E-01	0.097	4.246E-01
Q20EX8	Q8RHY7	28	1.076E+00	0.076	4.566E-01	0.082	3.478E-01
Q20EX8	Q08911	27	2.409E-01	0.069	2.845E-01	0.106	2.773E-01
Q20EX8	Q7VEG4	27	6.409E-02	0.069	2.109E-01	0.119	2.449E-01
Q20EX8	P57887	25	2.027E+00	0.057	4.615E-01	0.106	3.708E-01
Q20EX8	P53527	24	1.355E+00	0.051	3.998E-01	0.166	3.200E-01
Q20EX8	Q28W37	24	3.604E-01	0.051	2.710E-01	0.101	2.572E-01
Q20EX8	P18949	23	8.547E-01	0.045	3.158E-01	0.070	2.987E-01
Q20EX8	P61191	22	2.863E+00	0.040	4.799E-01	0.163	3.536E-01
Q20EX8	Q9S7E4	22	6.789E-01	0.040	2.706E-01	0.081	2.971E-01
Q20EX8	P38274	22	1.705E-01	0.040	1.582E-01	0.080	3.087E-01
Q20EX8	A4QDU2	21	1.279E+00	0.034	3.630E-01	0.120	2.752E-01
Q20EX8	A8GES6	21	1.355E+00	0.034	3.438E-01	0.141	2.822E-01
Q20EX8	D3S8C7	20	7.191E-01	0.029	2.638E-01	0.138	2.638E-01
Q20EX8	O28098	20	5.091E-01	0.029	2.437E-01	0.127	2.384E-01
Q20EX8	Q1BYA7	20	4.806E-01	0.029	2.284E-01	0.140	2.606E-01
Q20EX8	Q2KIJ2	19	1.279E+00	0.024	2.116E-01	0.140	3.583E-01
Q20EX8	O07345	19	1.279E+00	0.024	2.135E-01	0.098	3.818E-01
Q20EX8	Q132N5	18	8.547E-01	0.020	2.246E-01	0.106	2.690E-01
Q20EX8	A6LHV2	17	3.818E-01	0.016	1.903E-01	0.120	1.946E-01
Q20EX8	P55717	17	4.806E+00	0.016	4.403E-01	0.103	3.277E-01
Q20EX8	P54555	16	1.520E+00	0.014	2.379E-01	0.101	2.483E-01
Q20EX8	A5W4Y8	16	2.863E+00	0.014	3.357E-01	0.123	2.648E-01
Q20EX8	Q9W0I6	15	6.788E+00	0.011	4.463E-01	0.090	3.240E-01
Q20EX8	Q5A960	15	1.705E+00	0.011	1.898E-01	0.128	3.109E-01
Q20EX8	P25377	14	5.712E+00	0.010	3.750E-01	0.101	2.840E-01
Q20EX8	O22494	13	4.283E+00	0.009	1.914E-01	0.095	4.039E-01
Q20EX8	Q5Z2W1	11	6.050E+00	0.007	2.966E-01	0.100	2.382E-01
Q20EX8	P74857	11	5.712E+00	0.007	3.168E-01	0.130	2.254E-01
Q20EX8	Q9EP69	11	1.806E+00	0.007	1.791E-01	0.125	1.992E-01
Q20EX8	P91247	10	6.409E+00	0.000	3.347E-01	0.095	2.098E-01
Q20EX8	C1BA63	10	2.027E+00	0.000	1.503E-01	0.120	2.064E-01
Q20EX8	P26239	9	6.409E+00	0.000	2.146E-01	0.095	2.548E-01
Q20EX8	X5CY81	8	7.191E+00	0.000	2.062E-01	0.101	2.219E-01
Q20EX8	P0DW59	6	9.051E+00	0.000	1.562E-01	0.071	2.475E-01
Q9I1K1	P0A3M3	225	1.282E-07	1.000	7.537E-01	0.133	4.754E-01
Q9I1K1	O07293	199	3.926E-07	1.000	7.200E-01	0.156	4.374E-01
Q9I1K1	P54427	193	1.655E-06	1.000	7.464E-01	0.113	4.644E-01
Q9I1K1	Q13BB8	132	1.254E-05	1.000	5.489E-01	0.131	3.779E-01
Q9I1K1	Q1I8G2	115	3.838E-05	1.000	5.269E-01	0.120	3.503E-01
Q9I1K1	O05213	101	4.270E-05	1.000	4.561E-01	0.143	3.140E-01
Q9I1K1	Q19013	97	2.228E-04	0.999	4.972E-01	0.125	3.423E-01
Q9I1K1	P31702	31	2.665E-01	0.098	4.095E-01	0.120	2.213E-01
Q9I1K1	Q00512	27	1.406E-01	0.069	2.602E-01	0.121	2.166E-01
Q9I1K1	Q7MQ88	22	8.608E-01	0.040	4.110E-01	0.148	1.900E-01
Q9I1K1	Q8K9N9	22	4.491E+00	0.040	4.960E-01	0.068	3.796E-01
Q9I1K1	A9BD34	21	5.329E-01	0.034	3.440E-01	0.104	1.611E-01
Q9I1K1	A2CDA0	20	8.161E-01	0.029	3.547E-01	0.086	1.701E-01
Q9I1K1	Q46HJ9	19	1.467E+00	0.024	3.890E-01	0.075	1.935E-01
Q9I1K1	Q7VE16	19	8.161E-01	0.024	3.440E-01	0.132	1.681E-01
Q9I1K1	O34499	19	2.780E+00	0.024	3.771E-01	0.190	2.882E-01
Q9I1K1	Q0DWC7	17	1.564E-01	0.016	1.232E-01	0.082	1.816E-01
Q9I1K1	A1TDB8	14	1.065E+00	0.010	1.906E-01	0.131	1.732E-01
Q9I1K1	Q4E123	14	1.547E+00	0.010	2.967E-01	0.116	1.425E-01
Q9I1K1	A8XYX2	14	1.815E+00	0.010	2.490E-01	0.093	1.914E-01
Q9I1K1	A2BNW8	13	2.932E+00	0.009	3.239E-01	0.076	1.555E-01
Q9I1K1	C1AVG3	13	2.246E+00	0.009	2.635E-01	0.142	1.783E-01
Q9I1K1	Q69Q02	13	1.632E+00	0.009	1.715E-01	0.063	2.036E-01
Q9I1K1	Q8ZJ20	12	2.636E+00	0.008	3.088E-01	0.166	1.453E-01
Q9I1K1	P50401	12	8.976E+00	0.008	3.324E-01	0.103	3.180E-01
Q9I1K1	Q8ZNT5	11	2.246E+00	0.007	1.826E-01	0.151	1.623E-01
Q9I1K1	O83142	11	2.636E+00	0.007	1.816E-01	0.096	1.794E-01
Q9I1K1	O60658	11	5.557E+00	0.007	3.778E-01	0.052	1.626E-01
Q9I1K1	Q0K6Y1	10	3.440E+00	0.000	2.247E-01	0.097	1.419E-01
Q9I1K1	Q0STU4	9	7.254E+00	0.000	3.566E-01	0.000	1.365E-01
Q9I1K1	B4HEM4	9	9.467E+00	0.000	3.341E-01	0.084	1.800E-01
Q9I1K1	B4G4E5	9	5.557E+00	0.000	1.691E-01	0.111	2.213E-01
Q9I1K1	P63493	8	3.262E+00	0.000	1.496E-01	0.118	1.571E-01
Q9I1K1	P50899	8	4.736E+00	0.000	1.480E-01	0.108	1.987E-01
Q9I1K1	N1P212	8	5.861E+00	0.000	2.097E-01	0.085	1.566E-01
Q9I1K1	A1T086	7	3.440E+00	0.000	2.727E-01	0.146	7.251E-02
Q9I1K1	Q504Y2	7	4.037E+00	0.000	9.818E-02	0.083	1.841E-01
Q9I1K1	P47299	7	6.520E+00	0.000	1.554E-01	0.066	1.744E-01
Q9I1K1	P47723	6	8.069E+00	0.000	1.557E-01	0.060	1.667E-01
Q9I1K1	Q9WZI1	6	5.557E+00	0.000	1.133E-01	0.104	1.938E-01
B9LUV3	Q494E6	317	5.090E-09	1.000	9.290E-01	0.267	8.121E-01
B9LUV3	Q885J3	253	1.801E-07	1.000	9.005E-01	0.190	7.408E-01
B9LUV3	Q983B0	247	8.938E-08	1.000	8.533E-01	0.234	6.953E-01
B9LUV3	Q2W4S6	235	6.501E-08	1.000	8.145E-01	0.201	6.431E-01
B9LUV3	Q9REF4	217	6.501E-08	1.000	7.536E-01	0.215	5.927E-01
B9LUV3	P69808	46	3.919E-02	0.353	4.587E-01	0.119	3.446E-01
B9LUV3	Q9PMD4	40	2.187E-01	0.214	5.131E-01	0.063	3.912E-01
B9LUV3	Q941Z0	39	9.558E-02	0.196	4.184E-01	0.109	3.479E-01
B9LUV3	Q9YD08	39	2.187E-01	0.196	4.759E-01	0.172	4.137E-01
B9LUV3	O25683	37	1.314E-01	0.164	4.237E-01	0.076	3.456E-01
B9LUV3	A6UW35	35	1.401E-01	0.138	4.032E-01	0.105	3.332E-01
B9LUV3	Q11T17	34	3.007E-01	0.126	4.505E-01	0.133	3.600E-01
B9LUV3	O60658	34	3.237E-02	0.126	2.694E-01	0.100	3.027E-01
B9LUV3	Q55535	32	2.484E-01	0.106	4.163E-01	0.122	3.328E-01
B9LUV3	P44714	31	1.314E-01	0.098	3.572E-01	0.158	2.916E-01
B9LUV3	Q92EU5	30	1.493E-01	0.090	3.160E-01	0.083	3.172E-01
B9LUV3	Q834L8	30	5.005E-01	0.090	4.314E-01	0.106	3.601E-01
B9LUV3	P37351	29	2.648E-01	0.082	3.398E-01	0.120	3.446E-01
B9LUV3	A3CT21	29	1.591E-01	0.082	3.323E-01	0.111	2.966E-01
B9LUV3	Q1QEK1	29	3.640E-01	0.082	3.842E-01	0.104	3.433E-01
B9LUV3	Q9UX83	28	4.696E-01	0.076	3.943E-01	0.096	3.337E-01
B9LUV3	Q8ZWP7	27	4.407E-01	0.069	3.704E-01	0.077	3.322E-01
B9LUV3	Q31EJ2	27	6.882E-01	0.069	4.370E-01	0.088	3.224E-01
B9LUV3	P50286	24	1.008E+00	0.051	5.015E-01	0.139	2.751E-01
B9LUV3	Q8D2H8	23	1.075E+00	0.045	4.084E-01	0.035	3.241E-01
B9LUV3	P40134	23	2.308E+00	0.045	5.422E-01	0.076	3.495E-01
B9LUV3	A9I0E6	22	1.387E+00	0.040	4.377E-01	0.133	3.230E-01
B9LUV3	P26990	19	2.621E+00	0.024	4.615E-01	0.088	3.075E-01
B9LUV3	A2C2B2	19	3.880E-01	0.024	2.386E-01	0.144	2.449E-01
B9LUV3	P80900	19	2.165E+00	0.024	3.749E-01	0.099	3.363E-01
B9LUV3	Q38XI1	19	1.906E+00	0.024	4.049E-01	0.138	3.014E-01
B9LUV3	P32791	18	4.093E+00	0.020	5.182E-01	0.075	3.285E-01
B9LUV3	Q5Z2W1	17	1.789E+00	0.016	3.491E-01	0.156	2.732E-01
B9LUV3	B3PFK3	17	3.841E+00	0.016	4.625E-01	0.100	3.163E-01
B9LUV3	P08432	16	2.977E+00	0.014	3.578E-01	0.106	3.191E-01
B9LUV3	Q10313	16	1.145E+00	0.014	2.310E-01	0.125	2.740E-01
B9LUV3	B9DKM0	15	4.649E+00	0.011	4.350E-01	0.092	3.285E-01
B9LUV3	B1Q257	15	3.382E+00	0.011	3.589E-01	0.078	2.890E-01
B9LUV3	C1BA63	14	5.281E+00	0.010	3.851E-01	0.127	3.250E-01
B9LUV3	O26739	13	2.459E+00	0.009	2.659E-01	0.106	2.495E-01
B9LUV3	P13080	13	9.365E+00	0.009	6.191E-01	0.103	3.126E-01
B9LUV3	Q9GP32	12	2.459E+00	0.008	2.270E-01	0.137	2.457E-01
B9LUV3	B8MXP5	12	2.621E+00	0.008	2.515E-01	0.110	2.538E-01
B9LUV3	B2AE04	11	4.955E+00	0.007	2.923E-01	0.094	2.878E-01
B9LUV3	Q72H00	9	6.392E+00	0.000	2.496E-01	0.124	2.413E-01
B9LUV3	Q12XK2	8	6.392E+00	0.000	2.309E-01	0.143	2.476E-01
B9LUV3	P53230	8	3.841E+00	0.000	1.498E-01	0.090	2.395E-01
O13898	Q8N394	109	5.260E-03	1.000	5.915E-01	0.124	4.433E-01
O13898	Q9VF81	93	1.280E-02	0.998	5.660E-01	0.120	4.152E-01
O13898	Q7K4B6	79	2.385E-02	0.981	5.107E-01	0.129	3.876E-01
O13898	Q20144	72	2.606E-02	0.949	4.616E-01	0.105	3.672E-01
O13898	Q9VQE9	72	8.280E-02	0.949	5.933E-01	0.138	3.890E-01
O13898	P55183	27	3.314E+00	0.069	4.676E-01	0.096	3.604E-01
O13898	F1QB30	24	1.192E+00	0.051	2.292E-01	0.128	3.052E-01
O13898	Q12473	22	3.005E-01	0.040	1.452E-01	0.102	2.349E-01
O13898	Q54TC9	21	1.140E+00	0.034	2.032E-01	0.075	2.773E-01
O13898	Q8FMF7	21	4.102E-01	0.034	1.486E-01	0.107	2.302E-01
O13898	Q5A446	20	3.590E-01	0.029	1.448E-01	0.080	2.080E-01
O13898	P21439	18	5.123E-01	0.020	1.208E-01	0.077	2.427E-01
O13898	B1MJX0	16	4.730E+00	0.014	2.760E-01	0.123	2.672E-01
O13898	B1YIW6	15	4.730E+00	0.011	2.379E-01	0.136	2.902E-01
O13898	Q9ZBM2	15	4.524E+00	0.011	2.564E-01	0.128	2.642E-01
O13898	Q9JTL9	15	3.314E+00	0.011	2.172E-01	0.131	2.454E-01
O13898	P58741	14	2.654E+00	0.010	1.549E-01	0.102	2.472E-01
O13898	Q58252	14	3.465E+00	0.010	2.363E-01	0.106	2.026E-01
O13898	P0ABK2	13	3.033E+00	0.009	1.675E-01	0.092	2.061E-01
O13898	Q7MZX2	13	4.945E+00	0.009	1.949E-01	0.087	2.651E-01
O13898	Q492P7	12	7.712E+00	0.008	2.249E-01	0.114	2.956E-01
O13898	Q9PKE2	11	4.524E+00	0.007	1.729E-01	0.113	1.951E-01
O13898	O32864	10	7.056E+00	0.000	1.753E-01	0.093	2.549E-01
O13898	O95477	10	7.056E+00	0.000	1.765E-01	0.120	2.201E-01
O13898	P27815	8	8.812E+00	0.000	1.555E-01	0.101	2.108E-01
Q336V5	Q08742	147	6.099E-06	1.000	5.968E-01	0.151	5.951E-01
Q336V5	P30310	147	1.989E-05	1.000	7.335E-01	0.184	5.631E-01
Q336V5	A5D7P0	145	3.591E-05	1.000	7.479E-01	0.192	5.861E-01
Q336V5	Q10215	141	3.363E-05	1.000	6.404E-01	0.176	6.409E-01
Q336V5	Q10038	137	1.176E-05	1.000	6.723E-01	0.197	5.024E-01
Q336V5	P71121	116	5.301E-04	1.000	7.266E-01	0.151	5.807E-01
Q336V5	P91247	59	1.838E-02	0.747	5.282E-01	0.142	4.311E-01
Q336V5	O26901	36	1.713E-01	0.150	4.518E-01	0.125	3.617E-01
Q336V5	Q885J3	27	3.528E-01	0.069	3.750E-01	0.137	3.219E-01
Q336V5	Q8S3N2	27	6.803E-01	0.069	4.629E-01	0.084	3.423E-01
Q336V5	P35207	26	5.232E-01	0.063	3.797E-01	0.155	3.450E-01
Q336V5	B0JMT8	24	6.803E-01	0.051	4.443E-01	0.108	2.767E-01
Q336V5	Q8RHH5	19	1.496E+00	0.024	3.755E-01	0.117	2.874E-01
Q336V5	Q6BX78	18	1.312E+00	0.020	3.561E-01	0.133	2.680E-01
Q336V5	B9L5W5	17	2.884E+00	0.016	4.298E-01	0.084	2.929E-01
Q336V5	Q8GXT2	17	1.945E+00	0.016	3.242E-01	0.088	3.140E-01
Q336V5	Q3UMC0	17	7.265E-01	0.016	2.632E-01	0.074	2.538E-01
Q336V5	O82782	16	2.369E+00	0.014	2.556E-01	0.094	4.157E-01
Q336V5	P08432	16	2.529E+00	0.014	3.488E-01	0.098	2.991E-01
Q336V5	Q8WSF3	16	1.401E+00	0.014	3.160E-01	0.131	2.370E-01
Q336V5	C4L274	15	1.822E+00	0.011	2.985E-01	0.126	2.647E-01
Q336V5	O05278	15	4.567E+00	0.011	4.523E-01	0.127	3.263E-01
Q336V5	B2UP57	14	2.218E+00	0.010	3.681E-01	0.115	2.068E-01
Q336V5	P0DN23	13	4.277E+00	0.009	2.806E-01	0.080	3.853E-01
Q336V5	C0ZZ46	12	4.277E+00	0.008	3.454E-01	0.117	2.759E-01
Q336V5	A6VP72	12	2.884E+00	0.008	1.978E-01	0.106	3.384E-01
Q336V5	Q96361	11	4.277E+00	0.007	2.533E-01	0.069	2.752E-01
Q336V5	Q01128	11	5.939E+00	0.007	3.723E-01	0.095	2.475E-01
Q336V5	B0U1J8	10	7.723E+00	0.000	3.426E-01	0.122	2.822E-01
Q336V5	O07345	10	8.247E+00	0.000	3.484E-01	0.090	2.871E-01
Q336V5	Q51973	9	5.208E+00	0.000	2.262E-01	0.167	2.893E-01
Q336V5	P32794	9	7.723E+00	0.000	2.893E-01	0.085	2.828E-01
Q336V5	P0DN22	8	7.232E+00	0.000	2.145E-01	0.084	2.867E-01
Q336V5	Q9L543	8	5.562E+00	0.000	2.763E-01	0.121	1.904E-01
Q336V5	P0DN21	8	7.232E+00	0.000	2.467E-01	0.136	2.551E-01
Q336V5	O84089	8	7.232E+00	0.000	2.977E-01	0.107	1.937E-01
Q336V5	Q79FW5	7	6.773E+00	0.000	2.175E-01	0.102	2.220E-01
Q336V5	P9WFF1	6	7.232E+00	0.000	2.478E-01	0.162	1.679E-01
Q59584	P62915	20	3.584E+00	0.029	4.498E-01	0.236	5.237E-01
Q59584	A5F1A0	18	6.189E+00	0.020	4.968E-01	0.222	5.327E-01
Q59584	Q92L99	13	4.399E+00	0.009	2.286E-01	0.133	4.729E-01
Q59584	A5N8M0	11	5.399E+00	0.007	2.136E-01	0.133	4.706E-01
Q59584	Q838U8	9	7.597E+00	0.000	2.214E-01	0.173	4.247E-01
Q8K3F7	C0R4Y0	100	6.924E-04	1.000	6.384E-01	0.143	4.232E-01
Q8K3F7	Q9K5Z8	78	1.691E-03	0.978	5.424E-01	0.138	3.621E-01
Q8K3F7	O13437	75	8.959E-03	0.967	6.470E-01	0.109	3.944E-01
Q8K3F7	Q9CPE8	71	4.939E-03	0.941	5.379E-01	0.104	3.718E-01
Q8K3F7	P54202	67	2.465E-02	0.900	6.096E-01	0.178	4.167E-01
Q8K3F7	Q5SKS4	60	7.199E-02	0.772	6.394E-01	0.200	4.320E-01
Q8K3F7	A8LAA2	59	3.969E-02	0.747	5.645E-01	0.154	3.971E-01
Q8K3F7	Q54YT4	58	2.188E-02	0.720	5.139E-01	0.103	3.703E-01
Q8K3F7	Q4E123	58	2.465E-02	0.720	5.505E-01	0.116	3.563E-01
Q8K3F7	O60658	55	1.442E-02	0.632	3.681E-01	0.067	4.214E-01
Q8K3F7	P25377	53	6.391E-02	0.569	5.708E-01	0.184	3.663E-01
Q8K3F7	P14909	51	5.673E-02	0.505	5.819E-01	0.123	3.166E-01
Q8K3F7	H3ZPL1	51	3.969E-02	0.505	5.369E-01	0.096	3.172E-01
Q8K3F7	P00332	50	3.524E-02	0.473	4.901E-01	0.148	3.227E-01
Q8K3F7	Q494E6	49	2.102E-01	0.442	6.437E-01	0.100	3.981E-01
Q8K3F7	Q07103	49	1.230E-01	0.442	5.876E-01	0.112	3.637E-01
Q8K3F7	Q8LCU7	49	1.092E-01	0.442	5.432E-01	0.114	3.845E-01
Q8K3F7	Q1AVY7	49	1.725E-02	0.442	4.097E-01	0.092	3.034E-01
Q8K3F7	P43869	48	6.391E-02	0.411	4.901E-01	0.080	3.522E-01
Q8K3F7	O58489	48	1.029E-01	0.411	5.995E-01	0.117	3.337E-01
Q8K3F7	Q9RVC3	48	1.725E-02	0.411	3.848E-01	0.105	3.215E-01
Q8K3F7	Q0W5A6	45	3.593E-01	0.326	6.569E-01	0.133	4.120E-01
